material_code,location_code,date,quantity
CC-F11            ,2,14-01-2020,1
CC-F11            ,2,15-01-2020,1
CC-F11            ,2,16-01-2020,1
CC-F11            ,2,17-01-2020,1
CC-F11            ,2,20-01-2020,1
CC-F11            ,2,21-01-2020,21001
CC-F11            ,2,22-01-2020,18251
CC-F11            ,2,23-01-2020,15501
CC-F11            ,2,24-01-2020,12751
CC-F11            ,2,28-01-2020,10001
CC-F11            ,2,29-01-2020,7251
CC-F11            ,2,30-01-2020,4501
CC-F11            ,2,31-01-2020,1751
CC-F11            ,2,03-02-2020,7051
CC-F11            ,2,04-02-2020,19252
CC-F11            ,2,05-02-2020,16502
CC-F11            ,2,06-02-2020,13752
CC-F11            ,2,07-02-2020,11002
CC-F11            ,2,10-02-2020,8252
CC-F11            ,2,11-02-2020,5502
CC-F11            ,2,12-02-2020,2752
CC-F11            ,2,13-02-2020,2
CC-F11            ,2,14-02-2020,9922
CC-F11            ,2,17-02-2020,19252
CC-F11            ,2,18-02-2020,16502
CC-F11            ,2,19-02-2020,13752
CC-F11            ,2,20-02-2020,11002
CC-F11            ,2,21-02-2020,8252
CC-F11            ,2,24-02-2020,5502
CC-F11            ,2,25-02-2020,2752
CC-F11            ,2,26-02-2020,22274
CC-F11            ,2,27-02-2020,20252
CC-F11            ,2,28-02-2020,17502
CC-F11            ,2,02-03-2020,14752
CC-F11            ,2,03-03-2020,12002
CC-F11            ,2,04-03-2020,9252
CC-F11            ,2,05-03-2020,6502
CC-F11            ,2,06-03-2020,3752
CC-F11            ,2,10-03-2020,1002
CC-F11            ,2,11-03-2020,23001
CC-F11            ,2,12-03-2020,20251
CC-F11            ,2,13-03-2020,17501
CC-F11            ,2,16-03-2020,14751
CC-F11            ,2,17-03-2020,12001
CC-F11            ,2,18-03-2020,9251
CC-F11            ,2,19-03-2020,6501
CC-F11            ,2,20-03-2020,3751
CC-F11            ,2,23-03-2020,1001
CC-F11            ,2,24-03-2020,3
CC-F11            ,2,25-03-2020,2
CC-F11            ,2,26-03-2020,2
CC-F11            ,2,27-03-2020,2
CC-F11            ,2,30-03-2020,2
CC-F11            ,2,31-03-2020,2
CC-F11            ,2,01-04-2020,2
CC-F11            ,2,02-04-2020,2
CC-F11            ,2,03-04-2020,23002
CC-F11            ,2,06-04-2020,20252
CC-F11            ,2,07-04-2020,40502
CC-F11            ,2,08-04-2020,37752
CC-F11            ,2,09-04-2020,35002
CC-F11            ,2,14-04-2020,32252
CC-F11            ,2,15-04-2020,29502
CC-F11            ,2,16-04-2020,26752
CC-F11            ,2,17-04-2020,24002
CC-F11            ,2,20-04-2020,21252
CC-F11            ,2,21-04-2020,18502
CC-F11            ,2,22-04-2020,15752
CC-F11            ,2,23-04-2020,13002
CC-F11            ,2,24-04-2020,10252
CC-F11            ,2,27-04-2020,7502
CC-F11            ,2,28-04-2020,4752
CC-F11            ,2,29-04-2020,2002
CC-F11            ,2,30-04-2020,5651
CC-F11            ,2,01-05-2020,20253
CC-F11            ,2,04-05-2020,17503
CC-F11            ,2,05-05-2020,14753
CC-F11            ,2,06-05-2020,12003
CC-F11            ,2,07-05-2020,9253
CC-F11            ,2,08-05-2020,6503
CC-F11            ,2,11-05-2020,3753
CC-F11            ,02N ,02-07-2019,0
CC-F11            ,02N ,03-07-2019,0
CC-F11            ,02N ,04-07-2019,0
CC-F11            ,02N ,05-07-2019,0
CC-F11            ,02N ,08-07-2019,0
CC-F11            ,02N ,09-07-2019,0
CC-F11            ,02N ,10-07-2019,0
CC-F11            ,02N ,11-07-2019,0
CC-F11            ,02N ,12-07-2019,0
CC-F11            ,02N ,15-07-2019,0
CC-F11            ,02N ,16-07-2019,0
CC-F11            ,02N ,17-07-2019,0
CC-F11            ,02N ,18-07-2019,0
CC-F11            ,02N ,19-07-2019,0
CC-F11            ,02N ,22-07-2019,0
CC-F11            ,02N ,23-07-2019,533
CC-F11            ,02N ,24-07-2019,1283
CC-F11            ,02N ,25-07-2019,2033
CC-F11            ,02N ,26-07-2019,2783
CC-F11            ,02N ,29-07-2019,750
CC-F11            ,02N ,30-07-2019,1500
CC-F11            ,02N ,31-07-2019,750
CC-F11            ,02N ,01-08-2019,1500
CC-F11            ,02N ,02-08-2019,750
CC-F11            ,02N ,05-08-2019,1500
CC-F11            ,02N ,06-08-2019,2250
CC-F11            ,02N ,07-08-2019,3000
CC-F11            ,02N ,08-08-2019,750
CC-F11            ,02N ,09-08-2019,1500
CC-F11            ,02N ,12-08-2019,2250
CC-F11            ,02N ,13-08-2019,3000
CC-F11            ,02N ,14-08-2019,3750
CC-F11            ,02N ,15-08-2019,1791
CC-F11            ,02N ,16-08-2019,2541
CC-F11            ,02N ,19-08-2019,3291
CC-F11            ,02N ,20-08-2019,216
CC-F11            ,02N ,21-08-2019,216
CC-F11            ,02N ,22-08-2019,966
CC-F11            ,02N ,23-08-2019,1716
CC-F11            ,02N ,26-08-2019,2466
CC-F11            ,02N ,27-08-2019,3216
CC-F11            ,02N ,28-08-2019,750
CC-F11            ,02N ,29-08-2019,1500
CC-F11            ,02N ,30-08-2019,2250
CC-F11            ,02N ,02-09-2019,3000
CC-F11            ,02N ,03-09-2019,750
CC-F11            ,02N ,04-09-2019,1500
CC-F11            ,02N ,05-09-2019,750
CC-F11            ,02N ,06-09-2019,1500
CC-F11            ,02N ,09-09-2019,2250
CC-F11            ,02N ,10-09-2019,3000
CC-F11            ,02N ,11-09-2019,925
CC-F11            ,02N ,12-09-2019,1675
CC-F11            ,02N ,13-09-2019,2342
CC-F11            ,02N ,16-09-2019,2342
CC-F11            ,02N ,17-09-2019,2342
CC-F11            ,02N ,18-09-2019,2342
CC-F11            ,02N ,19-09-2019,750
CC-F11            ,02N ,20-09-2019,1500
CC-F11            ,02N ,23-09-2019,2250
CC-F11            ,02N ,24-09-2019,3000
CC-F11            ,02N ,25-09-2019,750
CC-F11            ,02N ,26-09-2019,1500
CC-F11            ,02N ,27-09-2019,750
CC-F11            ,02N ,30-09-2019,1500
CC-F11            ,02N ,01-10-2019,1833
CC-F11            ,02N ,02-10-2019,1833
CC-F11            ,02N ,03-10-2019,1833
CC-F11            ,02N ,04-10-2019,2583
CC-F11            ,02N ,07-10-2019,3333
CC-F11            ,02N ,08-10-2019,750
CC-F11            ,02N ,09-10-2019,1500
CC-F11            ,02N ,10-10-2019,2250
CC-F11            ,02N ,11-10-2019,3000
CC-F11            ,02N ,14-10-2019,750
CC-F11            ,02N ,15-10-2019,1500
CC-F11            ,02N ,16-10-2019,1834
CC-F11            ,02N ,17-10-2019,1834
CC-F11            ,02N ,18-10-2019,1834
CC-F11            ,02N ,21-10-2019,1834
CC-F11            ,02N ,22-10-2019,1834
CC-F11            ,02N ,23-10-2019,1834
CC-F11            ,02N ,24-10-2019,1834
CC-F11            ,02N ,25-10-2019,1834
CC-F11            ,02N ,28-10-2019,0
CC-F11            ,02N ,29-10-2019,0
CC-F11            ,02N ,30-10-2019,750
CC-F11            ,02N ,31-10-2019,1500
CC-F11            ,02N ,01-11-2019,2250
CC-F11            ,02N ,04-11-2019,3000
CC-F11            ,02N ,05-11-2019,1271
CC-F11            ,02N ,06-11-2019,2021
CC-F11            ,02N ,07-11-2019,2771
CC-F11            ,02N ,08-11-2019,3521
CC-F11            ,02N ,11-11-2019,4271
CC-F11            ,02N ,12-11-2019,896
CC-F11            ,02N ,13-11-2019,1646
CC-F11            ,02N ,14-11-2019,750
CC-F11            ,02N ,15-11-2019,1500
CC-F11            ,02N ,18-11-2019,2250
CC-F11            ,02N ,19-11-2019,750
CC-F11            ,02N ,20-11-2019,1500
CC-F11            ,02N ,21-11-2019,2250
CC-F11            ,02N ,22-11-2019,3000
CC-F11            ,02N ,25-11-2019,3750
CC-F11            ,02N ,26-11-2019,4500
CC-F11            ,02N ,27-11-2019,5250
CC-F11            ,02N ,28-11-2019,6000
CC-F11            ,02N ,29-11-2019,4588
CC-F11            ,02N ,02-12-2019,2950
CC-F11            ,02N ,03-12-2019,3700
CC-F11            ,02N ,04-12-2019,2046
CC-F11            ,02N ,05-12-2019,2796
CC-F11            ,02N ,06-12-2019,1409
CC-F11            ,02N ,09-12-2019,2159
CC-F11            ,02N ,10-12-2019,852
CC-F11            ,02N ,11-12-2019,1602
CC-F11            ,02N ,12-12-2019,750
CC-F11            ,02N ,13-12-2019,1500
CC-F11            ,02N ,16-12-2019,2250
CC-F11            ,02N ,17-12-2019,3000
CC-F11            ,02N ,18-12-2019,1283
CC-F11            ,02N ,19-12-2019,2018
CC-F11            ,02N ,20-12-2019,0
CC-F11            ,02N ,23-12-2019,750
CC-F11            ,02N ,24-12-2019,1500
CC-F11            ,02N ,25-12-2019,2250
CC-F11            ,02N ,26-12-2019,771
CC-F11            ,02N ,27-12-2019,1521
CC-F11            ,02N ,30-12-2019,2271
CC-F11            ,02N ,31-12-2019,3021
CC-F11            ,02N ,02-01-2020,3771
CC-F11            ,02N ,03-01-2020,4521
CC-F11            ,02N ,06-01-2020,5271
CC-F11            ,02N ,07-01-2020,6021
CC-F11            ,02N ,08-01-2020,4425
CC-F11            ,02N ,09-01-2020,5175
CC-F11            ,02N ,10-01-2020,3529
CC-F11            ,02N ,13-01-2020,4279
CC-F11            ,02N ,14-01-2020,4484
CC-F11            ,02N ,15-01-2020,2394
CC-F11            ,02N ,16-01-2020,0
CC-F11            ,02N ,17-01-2020,0
CC-F11            ,02N ,20-01-2020,0
CC-F11            ,02N ,21-01-2020,0
CC-F11            ,02N ,22-01-2020,750
CC-F11            ,02N ,23-01-2020,1500
CC-F11            ,02N ,24-01-2020,2250
CC-F11            ,02N ,28-01-2020,1022
CC-F11            ,02N ,29-01-2020,1772
CC-F11            ,02N ,30-01-2020,750
CC-F11            ,02N ,31-01-2020,1500
CC-F11            ,02N ,03-02-2020,1977
CC-F11            ,02N ,04-02-2020,2727
CC-F11            ,02N ,05-02-2020,3477
CC-F11            ,02N ,06-02-2020,4227
CC-F11            ,02N ,07-02-2020,2887
CC-F11            ,02N ,10-02-2020,1366
CC-F11            ,02N ,11-02-2020,2116
CC-F11            ,02N ,12-02-2020,2866
CC-F11            ,02N ,13-02-2020,3616
CC-F11            ,02N ,14-02-2020,3616
CC-F11            ,02N ,17-02-2020,4366
CC-F11            ,02N ,18-02-2020,5116
CC-F11            ,02N ,19-02-2020,5866
CC-F11            ,02N ,20-02-2020,2675
CC-F11            ,02N ,21-02-2020,750
CC-F11            ,02N ,24-02-2020,1500
CC-F11            ,02N ,25-02-2020,750
CC-F11            ,02N ,26-02-2020,1500
CC-F11            ,02N ,27-02-2020,750
CC-F11            ,02N ,28-02-2020,1500
CC-F11            ,02N ,02-03-2020,2250
CC-F11            ,02N ,03-03-2020,3000
CC-F11            ,02N ,04-03-2020,1478
CC-F11            ,02N ,05-03-2020,2228
CC-F11            ,02N ,06-03-2020,2978
CC-F11            ,02N ,10-03-2020,3728
CC-F11            ,02N ,11-03-2020,4001
CC-F11            ,02N ,12-03-2020,2641
CC-F11            ,02N ,13-03-2020,3391
CC-F11            ,02N ,16-03-2020,1316
CC-F11            ,02N ,17-03-2020,2066
CC-F11            ,02N ,18-03-2020,2816
CC-F11            ,02N ,19-03-2020,750
CC-F11            ,02N ,20-03-2020,1500
CC-F11            ,02N ,23-03-2020,2250
CC-F11            ,02N ,24-03-2020,2522
CC-F11            ,02N ,25-03-2020,0
CC-F11            ,02N ,26-03-2020,0
CC-F11            ,02N ,27-03-2020,0
CC-F11            ,02N ,30-03-2020,0
CC-F11            ,02N ,31-03-2020,0
CC-F11            ,02N ,01-04-2020,0
CC-F11            ,02N ,02-04-2020,0
CC-F11            ,02N ,03-04-2020,0
CC-F11            ,02N ,06-04-2020,750
CC-F11            ,02N ,07-04-2020,1500
CC-F11            ,02N ,08-04-2020,2250
CC-F11            ,02N ,09-04-2020,3000
CC-F11            ,02N ,14-04-2020,3750
CC-F11            ,02N ,15-04-2020,1928
CC-F11            ,02N ,16-04-2020,750
CC-F11            ,02N ,17-04-2020,1500
CC-F11            ,02N ,20-04-2020,2250
CC-F11            ,02N ,21-04-2020,750
CC-F11            ,02N ,22-04-2020,1500
CC-F11            ,02N ,23-04-2020,750
CC-F11            ,02N ,24-04-2020,1500
CC-F11            ,02N ,27-04-2020,2250
CC-F11            ,02N ,28-04-2020,750
CC-F11            ,02N ,29-04-2020,1500
CC-F11            ,02N ,30-04-2020,2045
CC-F11            ,02N ,01-05-2020,750
CC-F11            ,02N ,04-05-2020,1500
CC-F11            ,02N ,05-05-2020,2250
CC-F11            ,02N ,06-05-2020,750
CC-F11            ,02N ,07-05-2020,1500
CC-F11            ,02N ,08-05-2020,2250
CC-F11            ,02N ,11-05-2020,750
CC-F11            ,02S ,02-07-2019,0
CC-F11            ,02S ,03-07-2019,0
CC-F11            ,02S ,04-07-2019,0
CC-F11            ,02S ,05-07-2019,0
CC-F11            ,02S ,08-07-2019,0
CC-F11            ,02S ,09-07-2019,0
CC-F11            ,02S ,10-07-2019,0
CC-F11            ,02S ,11-07-2019,0
CC-F11            ,02S ,12-07-2019,0
CC-F11            ,02S ,15-07-2019,0
CC-F11            ,02S ,16-07-2019,0
CC-F11            ,02S ,17-07-2019,0
CC-F11            ,02S ,18-07-2019,0
CC-F11            ,02S ,19-07-2019,0
CC-F11            ,02S ,22-07-2019,0
CC-F11            ,02S ,23-07-2019,533
CC-F11            ,02S ,24-07-2019,1283
CC-F11            ,02S ,25-07-2019,2033
CC-F11            ,02S ,26-07-2019,750
CC-F11            ,02S ,29-07-2019,1500
CC-F11            ,02S ,30-07-2019,2250
CC-F11            ,02S ,31-07-2019,750
CC-F11            ,02S ,01-08-2019,1500
CC-F11            ,02S ,02-08-2019,750
CC-F11            ,02S ,05-08-2019,1500
CC-F11            ,02S ,06-08-2019,2250
CC-F11            ,02S ,07-08-2019,750
CC-F11            ,02S ,08-08-2019,1500
CC-F11            ,02S ,09-08-2019,2250
CC-F11            ,02S ,12-08-2019,3000
CC-F11            ,02S ,13-08-2019,3750
CC-F11            ,02S ,14-08-2019,4500
CC-F11            ,02S ,15-08-2019,2313
CC-F11            ,02S ,16-08-2019,3063
CC-F11            ,02S ,19-08-2019,3813
CC-F11            ,02S ,20-08-2019,1022
CC-F11            ,02S ,21-08-2019,1022
CC-F11            ,02S ,22-08-2019,1772
CC-F11            ,02S ,23-08-2019,2522
CC-F11            ,02S ,26-08-2019,750
CC-F11            ,02S ,27-08-2019,1500
CC-F11            ,02S ,28-08-2019,2250
CC-F11            ,02S ,29-08-2019,3000
CC-F11            ,02S ,30-08-2019,750
CC-F11            ,02S ,02-09-2019,1500
CC-F11            ,02S ,03-09-2019,2250
CC-F11            ,02S ,04-09-2019,750
CC-F11            ,02S ,05-09-2019,1500
CC-F11            ,02S ,06-09-2019,2250
CC-F11            ,02S ,09-09-2019,3000
CC-F11            ,02S ,10-09-2019,750
CC-F11            ,02S ,11-09-2019,1500
CC-F11            ,02S ,12-09-2019,2250
CC-F11            ,02S ,13-09-2019,2917
CC-F11            ,02S ,16-09-2019,2917
CC-F11            ,02S ,17-09-2019,2917
CC-F11            ,02S ,18-09-2019,2917
CC-F11            ,02S ,19-09-2019,3667
CC-F11            ,02S ,20-09-2019,750
CC-F11            ,02S ,23-09-2019,1500
CC-F11            ,02S ,24-09-2019,2250
CC-F11            ,02S ,25-09-2019,3000
CC-F11            ,02S ,26-09-2019,3750
CC-F11            ,02S ,27-09-2019,1857
CC-F11            ,02S ,30-09-2019,2607
CC-F11            ,02S ,01-10-2019,333
CC-F11            ,02S ,02-10-2019,333
CC-F11            ,02S ,03-10-2019,333
CC-F11            ,02S ,04-10-2019,1083
CC-F11            ,02S ,07-10-2019,1833
CC-F11            ,02S ,08-10-2019,750
CC-F11            ,02S ,09-10-2019,1500
CC-F11            ,02S ,10-10-2019,750
CC-F11            ,02S ,11-10-2019,1500
CC-F11            ,02S ,14-10-2019,2250
CC-F11            ,02S ,15-10-2019,3000
CC-F11            ,02S ,16-10-2019,3334
CC-F11            ,02S ,17-10-2019,3334
CC-F11            ,02S ,18-10-2019,408
CC-F11            ,02S ,21-10-2019,408
CC-F11            ,02S ,22-10-2019,408
CC-F11            ,02S ,23-10-2019,408
CC-F11            ,02S ,24-10-2019,408
CC-F11            ,02S ,25-10-2019,408
CC-F11            ,02S ,28-10-2019,408
CC-F11            ,02S ,29-10-2019,0
CC-F11            ,02S ,30-10-2019,750
CC-F11            ,02S ,31-10-2019,1500
CC-F11            ,02S ,01-11-2019,2250
CC-F11            ,02S ,04-11-2019,3000
CC-F11            ,02S ,05-11-2019,1434
CC-F11            ,02S ,06-11-2019,750
CC-F11            ,02S ,07-11-2019,1500
CC-F11            ,02S ,08-11-2019,2250
CC-F11            ,02S ,11-11-2019,3000
CC-F11            ,02S ,12-11-2019,3750
CC-F11            ,02S ,13-11-2019,1812
CC-F11            ,02S ,14-11-2019,2562
CC-F11            ,02S ,15-11-2019,1021
CC-F11            ,02S ,18-11-2019,1771
CC-F11            ,02S ,19-11-2019,750
CC-F11            ,02S ,20-11-2019,1500
CC-F11            ,02S ,21-11-2019,750
CC-F11            ,02S ,22-11-2019,1500
CC-F11            ,02S ,25-11-2019,2250
CC-F11            ,02S ,26-11-2019,750
CC-F11            ,02S ,27-11-2019,1500
CC-F11            ,02S ,28-11-2019,2250
CC-F11            ,02S ,29-11-2019,3000
CC-F11            ,02S ,02-12-2019,3750
CC-F11            ,02S ,03-12-2019,750
CC-F11            ,02S ,04-12-2019,1500
CC-F11            ,02S ,05-12-2019,2250
CC-F11            ,02S ,06-12-2019,849
CC-F11            ,02S ,09-12-2019,1599
CC-F11            ,02S ,10-12-2019,2349
CC-F11            ,02S ,11-12-2019,3099
CC-F11            ,02S ,12-12-2019,750
CC-F11            ,02S ,13-12-2019,1500
CC-F11            ,02S ,16-12-2019,2250
CC-F11            ,02S ,17-12-2019,3500
CC-F11            ,02S ,18-12-2019,1250
CC-F11            ,02S ,19-12-2019,2475
CC-F11            ,02S ,20-12-2019,318
CC-F11            ,02S ,23-12-2019,1568
CC-F11            ,02S ,24-12-2019,1250
CC-F11            ,02S ,25-12-2019,2500
CC-F11            ,02S ,26-12-2019,3750
CC-F11            ,02S ,27-12-2019,5000
CC-F11            ,02S ,30-12-2019,2128
CC-F11            ,02S ,31-12-2019,3378
CC-F11            ,02S ,02-01-2020,1250
CC-F11            ,02S ,03-01-2020,2500
CC-F11            ,02S ,06-01-2020,3750
CC-F11            ,02S ,07-01-2020,1250
CC-F11            ,02S ,08-01-2020,2500
CC-F11            ,02S ,09-01-2020,3750
CC-F11            ,02S ,10-01-2020,5000
CC-F11            ,02S ,13-01-2020,3957
CC-F11            ,02S ,14-01-2020,2091
CC-F11            ,02S ,15-01-2020,2091
CC-F11            ,02S ,16-01-2020,0
CC-F11            ,02S ,17-01-2020,0
CC-F11            ,02S ,20-01-2020,0
CC-F11            ,02S ,21-01-2020,0
CC-F11            ,02S ,22-01-2020,1250
CC-F11            ,02S ,23-01-2020,2500
CC-F11            ,02S ,24-01-2020,3750
CC-F11            ,02S ,28-01-2020,2608
CC-F11            ,02S ,29-01-2020,3858
CC-F11            ,02S ,30-01-2020,5108
CC-F11            ,02S ,31-01-2020,4426
CC-F11            ,02S ,03-02-2020,5221
CC-F11            ,02S ,04-02-2020,4595
CC-F11            ,02S ,05-02-2020,5845
CC-F11            ,02S ,06-02-2020,7095
CC-F11            ,02S ,07-02-2020,6506
CC-F11            ,02S ,10-02-2020,1940
CC-F11            ,02S ,11-02-2020,3190
CC-F11            ,02S ,12-02-2020,4440
CC-F11            ,02S ,13-02-2020,5690
CC-F11            ,02S ,14-02-2020,1802
CC-F11            ,02S ,17-02-2020,3052
CC-F11            ,02S ,18-02-2020,4302
CC-F11            ,02S ,19-02-2020,3319
CC-F11            ,02S ,20-02-2020,4569
CC-F11            ,02S ,21-02-2020,5819
CC-F11            ,02S ,24-02-2020,3821
CC-F11            ,02S ,25-02-2020,2969
CC-F11            ,02S ,26-02-2020,1250
CC-F11            ,02S ,27-02-2020,2500
